tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,c195c7qhAXLObazwwj9DleubD9yFvzWD2o5oD_nGA98zT3o,l love korean,410,578,511,False,False,True,False
GRANDMASTER,qZxyW-DsRWcFSX0DTQcmfzpqi5keP-wTDCCaC8rM8UPk5b4,앰비션 or AFK,410,519,416,False,False,False,True
GRANDMASTER,1v0chbBCQ-Z_QdQ8JfyF6Q-MupeOmuk9rTvyYIXnUQw0XWw,딸기슈가,410,646,574,False,False,False,False
GRANDMASTER,6qy4KeiLcvAsY9VGXwWwwnbvye9ceoyHkKhimQPFfO7R_9w,어느 날 새벽,410,223,127,False,False,False,True
GRANDMASTER,LfdsZlNu5MXYsiIOaUPPXzixC48pW39SVaTLBvFEYw-WVQ,카와이우기쨩,410,295,198,False,False,True,True
GRANDMASTER,NoJu30TJ4qzJ6dpeSTD8qVgSLyC_-AmZldocLXyMFdbzJGc,canel,410,376,296,False,False,True,True
GRANDMASTER,CYLE-MfwsAbly__XWRCL9zPJ8Dsl8dHv4lxJ6A2jDMKfDg,물다이아,410,267,232,False,False,False,True
GRANDMASTER,eTqEGiqV48iZWlU4-tBCwEYScmis4t3TvgCbFxM2IG1Y0w,MAI WAY,409,192,129,False,False,False,True
GRANDMASTER,fTGxEEKp7XhAHZEiIcSlrV3m4qVxaZe0A5yORFah4a_G4P4,누난의허리케인,409,654,620,False,False,True,False
GRANDMASTER,AIbayKNaRJncsXEFj729MQLSpA6xIKaaoK2jRlWyQvU79w,스마트색시뷰티,409,697,717,False,False,True,True
GRANDMASTER,MCBcHNvmLJ9eykIfqQeuaINCK5_mldt7cq0S-tXUW9JP4Rk,aor1f,408,246,164,False,False,False,True
GRANDMASTER,aP-oYHsyCKUDPiX0wwBOFuFJa3VyxiZBbTbrp_0w7S_VZA,GoongTube,408,880,882,True,False,False,False
GRANDMASTER,RXLEilTU-1hCgMZJIRf6xwOklIEBalnfy9qI_w62BFLvX8M,Joong Tae,408,254,205,False,False,True,True
GRANDMASTER,rdyOF3RqW5wJcL7469N_xX5IWIZi3Qns11TtmjjtnBazUKA,Louis Mang,408,678,585,False,False,False,False
GRANDMASTER,jsd4fV-mf-ujSHxAKtF2v50K9NhAYACc8k9M5Mso5pWyeQ,잔소리기계,407,188,144,False,False,False,False
GRANDMASTER,q9vFXnj8JUuKaew5k6tPlnHv6MvDA004jjrdqQwDBDVyY3M,리갈하이 팬,407,169,94,False,False,False,True
GRANDMASTER,Kx75Tu3LD2wHx3AShGehj0N0AhWQDtkoMLNMKciKFSuV2P0,GCA Star,407,396,355,False,False,True,False
GRANDMASTER,ie46Lug_F9QiVBsB6WMa2-nm4PD24CfjeCclE26IO3atcs4,좋은 기억만,407,292,204,False,False,False,True
GRANDMASTER,J11-is4AqjLSv306p52WwiPlUZt_kviihy9Wyvq70xV7i1c,19 Again July77,406,230,173,False,False,False,False
GRANDMASTER,sv6kWQMqZ0FpWxNn4DOJbVaaXqo1BuKkejemNNPz64V5HA,리리컬 매지컬,406,347,352,True,False,False,True
GRANDMASTER,74jO_AZPSj_K_u0ttpshDxWPLqQToSG5LoKk02s7jxA5Ocw,룰루보다잘웃음,406,449,374,False,False,False,False
GRANDMASTER,CKlz3ytIgxz0l4kBY7K0rV_h0Zs7HCnyUsrSu7kBVB2bBw,아니 한빈아,405,237,201,False,False,False,True
GRANDMASTER,t0MNzt2QvEyh-hn9hnp5X06xt6N_ZWlb2ZoDbqqxUOtsCe0,yiwancibeishang1,405,456,447,True,False,False,False
GRANDMASTER,yHB_hJIRbh9vuejIY_DpIk1nXxXJ4R59mkaf8hlEy1RXDwI,JsJJsJ,405,153,124,False,False,False,False
GRANDMASTER,mkq2a7gXzzzs8Y4tr3GOTTIzbqxZ2eETLC2N6ygCbq8n5GI,물나콩,405,676,627,False,False,True,True
GRANDMASTER,L71hlhcw2-SnlaRQfhWGsmD7JM4IFZpzjDa_ZOpKb8U153o,Kiss Me Plz,405,227,225,False,False,True,False
GRANDMASTER,lFxG3YUD2plnSE-BcMDo2GpY-PgDIxgrNUgkehbIPaEYwg,comment2,405,263,219,False,False,False,True
GRANDMASTER,do-n_WlO2LfBwsE-c0KDMKlKcf9uPh2vQFMXa6KDJAgz9F4,코코넛,405,397,303,False,False,False,True
GRANDMASTER,I0cY4EtbSzRG_mGFCI1hZxeU8rfnoW_MWWJOscq86j3B-8Y,RNG Babycow,404,386,302,False,False,False,False
GRANDMASTER,1RhJgaR556_OuY-N9iop5hOtnQh43-64fZmGoEloCK8ZprQ,evitoM,404,314,321,False,False,False,False
GRANDMASTER,8MiT_uO4rrlupKP2EVxRQrWXwyQUAEjVhSLXMh8MHFLTt_8,An Old Song,404,415,386,False,False,False,False
GRANDMASTER,irAHFopZl4GcxzFgbMGZCje_UVgOkMe6MyFNDL_5t3UrUOQ,IlIIlIlIlIIlIlI,403,715,669,False,False,True,False
GRANDMASTER,jiqwHgaVuLbm6qmfvkKEIHKRhomdbVDDTPsOBJkmXxl6zDo,별아미안내가잘할,403,291,272,False,False,True,False
GRANDMASTER,uUGLEsN_hE7Suvk4ZC8llBPAwj3GuVep_FOO2l2F3eopo7E,no dream no play,403,1065,1051,False,False,False,False
GRANDMASTER,TmKpMhFtGIMFjEw9TiCqTzzmBqoKqDyaJRZ54mCMYMT8_w,Lifes like Swain,403,475,425,False,False,False,False
GRANDMASTER,kmkh9w4L4Fg1_4tKv2ZLhng3t-WG4SncGy-th_Xdc31NMAg,카트라이더11,403,462,440,False,False,False,False
GRANDMASTER,ij91OCUgnx-sTEIsFA4yz0doaneoM6tEVYeDA5KPa039cpk,Rush ahead,402,1114,1109,False,False,False,False
GRANDMASTER,PQu1UTpFUUuC23o5dF40onDILxjV-k288XqoZz6Xqrezgg,MegaHamster9,397,639,613,False,False,False,False
GRANDMASTER,rMclctayiMEeValXjOBLiSXWYAKr84cKAsSIGe6jX8q5D5Y,123123321321,395,627,617,False,False,False,False
GRANDMASTER,UH9F4avn0bpg7cehWI8nRwuueQcgBbC9PZvn2N0hZlB54QA,As 엘리스,394,665,587,False,False,False,False
GRANDMASTER,DQmT5WgirbeXZgbChfisXxTT339lgXJk7_wr_sWmsklTgSw,ALTJS2,391,950,910,False,False,False,False
GRANDMASTER,wSGIaCB40UaNHZwiojG5TH0hLfV2MVB_1PUQ8lt3eVX0Qc4,07mo06,384,1078,1019,False,False,True,False
GRANDMASTER,2JiLVFzwFnIlyDLE1yfCYo0lOOMdUsbGZ4rtV99eraSG_KI,nishizhumacdd,370,600,517,True,False,False,False
GRANDMASTER,xnUs11xUqMv2zibR2SUDa9mRvPo-53RtkoH34y-IN1EWjg,ShrimpVicious,370,146,139,False,False,True,False
GRANDMASTER,2zcBWHszxJSl8-iXWzbdGMgvrjsWtAEev7UgUJx2EM2HccU,Popular0,369,615,570,True,False,False,False
GRANDMASTER,nouaKRakZ8KXHaoHxUi9lPXMURtuYSZAbnZSgOYKmT-yv0Q,Maruko,369,1117,1034,False,False,True,False
GRANDMASTER,mUWFJ8xrUfQVz7PFoPjtLXiJFeOxgENOLcf2oeDBKlIBW54,페이커 팬티도둑,368,518,487,False,False,True,False
GRANDMASTER,E6IxK661QO39HzX5mbelk6cmZ_kOwuM_yJuphC6sbp5Lrp8,9ho,359,523,461,False,False,True,False
GRANDMASTER,-YSaxu22-eSJ4M2qtDO0VbUOPAbbWmm5WLtRBPzOzEzb-UE,Introspect1on,357,767,688,False,False,True,False
GRANDMASTER,JO3Rg9lNdNhn_76FJbNM6LUladp7STIvo78JW23r-qPYbwA,pikapikaqiu,349,810,724,False,False,True,False
GRANDMASTER,-FNYz9nfAm2iQjp-rfABW3Vl1gOLClPXCL9cscl_cq4Estw,anran9,328,803,676,False,False,True,False
MASTER,pi2fs90ho4EBdHcZP-64M04m75p9qdsipI57-sp1YFhSvyo,전설의용사박위림,509,717,711,False,False,True,False
MASTER,4ekn1fC7aI6ywT14DViJISL8MSQ9POIr0TxzOVj2rsVRPD8,C9 k1ng,483,72,37,False,False,True,False
MASTER,npvdegUTqmBWbJ4zUa2q8UIlavBISZvaxTLGR4a3VpSqLFU,Lego77,478,351,259,False,False,True,False
MASTER,djLXa7-sbWTibWepGvLHapbVxWkPdCbX7JLYuR6A-3gfZw,eimifukadaaa,461,240,181,True,False,False,False
MASTER,RKy6GqDOYXL9OWKMTta7rAgFt3dbKd8ktK9xb2jEOsDnhjM,팽도리0114,458,430,373,False,False,False,False
MASTER,1VFBJk9cTFQHrOzkckeFjhC39hZBBiluMVm-J9hel-8XRN8,laowu,454,288,202,False,False,True,False
MASTER,xWu9Mez_MLsq_3v-Ipg1OEvWAi0o_ZuFwMM99_BQe0A-NlI,나는 노인이다,449,730,629,True,False,False,False
MASTER,EDa_ji-tEW662R4Q11nhhJszsliOIelY3ktTslqNFGX-VAo,라멜마끼아또아,448,610,598,False,False,True,False
MASTER,CKIeNKMVIqNiSJ21yujY45l3ZY_dZJb01cFLGuI0P-h4i8M,달짝지근하다,446,465,389,False,False,True,True
MASTER,EErNkyQmYri_IMhvR3VSIoprMuD3ewosgGpTeSHAUflW_As,Mocha,441,840,855,False,False,True,False
MASTER,FyHfLVzx8Sei2I5xQ26Ek3ambtwU7D5QfiQUbpGztUQNWCQ,23232333,437,264,228,False,False,True,False
MASTER,i_Zs0OksyItovWNZK3BPzds6ydGCwFlGoss4wHxrsRZqsw,Let start it up,435,228,199,False,False,True,True
MASTER,awbxQPUXLnf9UrkM37dFprc5eakUW7mRMaf9p2QIaQsssjQ,Autumm,418,283,197,False,False,True,True
MASTER,w4m6bVWYCN9Un8eU16pN-XD9bmNpkkgB_H4BHGyNL9j5qIA,하 멘탈이 터진다,417,822,798,False,False,True,True
MASTER,pvbmi0nncUUNUGgkJB1eWBFchapZnfXhmk6DC7fGUEgJpxY,군밤군밤,417,282,216,False,False,False,True
MASTER,fYZkkQD88061YE-rNrpmLa5QBcLpQYT9h2doKJFVkZG-WLE,wardboy,416,373,315,True,False,False,True
MASTER,5T-aWq5cpQeuc_6vNpbO29VYrPNyZEVro-WfvI42xNwjvy0,진지하게 대하다,414,533,441,False,False,True,False
MASTER,F3oZ7qyLpp33KlBRm0ZKeFpuSlf4YMvAQpaCqmevZsnD8Is,한바다숏다리,414,659,621,False,False,True,False
MASTER,z7zlMvdgbj1BJyz1SxkS7wrpHkGf5GKUV0sY2IrlMEtUqV0,whisper snow,413,1021,1007,False,False,True,False
MASTER,sFG4YXGH9aE-T6tL5TnNtaJowQXXgKyVCiMzAMMF-IZQnQ,bu pen ren,409,1294,1257,False,False,True,True
MASTER,OrW9XGthyQckbI1zGM71qY5ld34PHJ2-edq3Agfmgt9hag,Itsokwillbefine,407,1121,1069,False,False,True,True
MASTER,13KZweRgW3vh4kaw2FqtnEdZ7EEp7jnUSHuE7Kc2QT8EhF8,52181,406,381,265,True,False,False,True
MASTER,WkV3HwakdLg2wvxekSJlumqX26tiE_mKB3Q5FHxQv07fqPs,율천고 최현우,405,236,231,True,False,False,False
MASTER,vpZz7bRPTdb2ApZSeiKU4e8qtvC-yambbfOyfbgMC3fzp20,Gen G gyuvee,404,1251,1225,False,False,False,True
MASTER,3Cq6AfR34qPZPNRIyM9fB7sn23l-Rfriz28YNEIhjfTwa_E,BAY헌터,403,565,490,True,False,False,False
MASTER,YaNIidPOlG42ieOBUUKK6LtRqGUzMTHrchdsU-CyzIsOWc8,마나가적음,403,464,410,False,False,True,False
MASTER,h_qMsG1bjnvpL5h-L0XfU3Yr3KKPOf1VNdiJQDa9Jp94nKQ,하 퀸,402,394,344,False,False,True,False
MASTER,QFSeUTUfkto1gq6YwXz8CUmmyTn8Ld5BSeZkgsHmWggaDdY,원일2,402,279,203,False,False,True,True
MASTER,azEzroKWDrWd3SZJaP8UefTvze04HD4Bl_dotz_lXsz9lA,공찬박,402,164,122,False,False,True,True
MASTER,V00E9pbDphqnkfx-5WPc9N5I4ijkqVtqZXXZN5bgxaFd6jo,Huya ZhangSR,402,271,189,False,False,True,True
MASTER,0lzlgiHcTjIu9Y-tsekYntqWkg9J5_tXjGCoKQbbEHm5Zww,Heart22,402,817,765,False,False,True,False
MASTER,4QYXGy1JFUKU1Npy-CWRqYckoT598BrDNPLgCZeQwdAAWnw,zoe fan,401,256,209,False,False,True,True
MASTER,nOxrVlN5HklHFiPC4We8s0a94zzHtPAvfV_UrN7mT5vOJLU,PAKA fans,401,1092,1078,False,False,True,False
MASTER,EPSyFQ-NlL8mkF3hg_7qN8Z8qpVBAotK_ntkEaPdPzrgvro,수영이 남자친구,401,79,60,False,False,True,True
MASTER,-K9nHaJdB2NdFynezFg8zfz8lngCoCvh__3bTVljW9Z2_F0,빵속에 순우유,401,802,766,False,False,True,False
MASTER,RAS4l2i-gqwh3pOd8zmSh3n6cChDxQSx0JBhYrLQenUrfI4,룬 곰,401,87,70,False,False,True,False
MASTER,ASfVRRwdneTdEvDoY51PGiqZMAw7OYShE9z1VgOq4L3NTdU,김주동생,401,375,307,True,False,False,True
MASTER,v02taApD01-Ba2rvqLBjeIAH33dYjUnLh4-qyPanBzutLr8,LaoLiu,401,982,991,True,False,False,False
MASTER,ZXJ92D6wprfYMf13GStSl9WlNMM8HlWPbW1TxmuXWrZ0IQ,GARANDO,400,387,320,False,False,True,False
MASTER,vsMi5MNCjIvUMaQDJ-73giC1gMz1QV4V2wCKVWNBKTbY1Qk,My Treasure,400,608,581,False,False,True,True
MASTER,uGLoFSUJbOczmNS7WloDWB5ucEOIeFerliczB_dem0y7wEo,물에 젖은 장작,400,477,368,False,False,True,False
MASTER,NPMckiYCxwWhHpKgbcLoT9BTawM4KQj2M8EFyZISHa9joAM,fatfat,400,561,515,False,False,True,False
MASTER,-Sgrm2-VdC7Zv_Q0OOMyjjDscD6PrdMt3ojAtFIFL6FhqA,Daylightt,400,872,826,False,False,True,False
MASTER,iRp9ewjlVEwI_dBhrsYgNXx0pBGGsYGSbcNivDw_HFqiJaQ,Jin Air Senan,399,957,1001,False,False,False,False
MASTER,1BcC5t22eHwYGGFh5Gm2BeqVNptKD5I247KHx2cp51nHdw,에잇세퀀즈,399,278,253,False,False,True,False
MASTER,LSppmBfW_sOMXQbRmw2fR7-PpqVGb7vooiv5qTetkS_4wyg,갬 성,399,596,583,False,False,True,False
MASTER,I426VqsEl4tbJWY-OOQanz5L07k2FQ2tOuFDpHH_ioMXs-Y,금천구 칼날주먹,398,561,506,False,False,True,True
MASTER,DMoqe4WDvqtgghZHtZPVbVfJ6JPcypRvIgiTK3RY7MTxfdE,신영통 여진구,398,207,147,False,False,True,False
MASTER,Tv-re7aPEoW8AYcW8m5R-xGtyQ0meT5ScaRlLPUQmozEeuM,LUCY0556,398,613,524,False,False,True,True
MASTER,3PGY8m5LFhxDOedzOGfXClBNwP3I6TTpvq0ivA2E5_C_Djg,53666,397,988,983,False,False,False,True
MASTER,M3pixy54o9AZ8_C2-sIBmAART_wBX1ieB7ttmciBDsQTUOU,Blocboy JB,397,415,309,False,False,True,False
MASTER,7TyO8OqECfGaVqZsin2sm-hwp2wAnw5GoVKJPdjsHDKCEg,명문고,397,261,215,False,False,False,False
MASTER,1ktnutnJT9IyLGJnvKdCOPf5AoU6Iub0Tbs9uLs0l83YAt8,Runaway Bluff,396,523,447,False,False,True,False
MASTER,IGDiB4Pl-zWArAPWrokr20N8641jiUea-YbD7ZJxAoIK5g,기도메타올라프,396,461,348,False,False,False,False
MASTER,wSXlyNtsnPIiTdCJdf6ulu8VSIkxpCtA6XyUAxnBPindJg,신 격,396,137,56,False,False,False,False
MASTER,qc9W77HEbcDDal_oI7wmQMD7f9p_9x8m4Hq9Yj3okuVk6yQ,KT Windy,396,130,46,False,False,False,True
MASTER,I-HcuzgL3un9gTGo-_ehMZzZyyW1jR-RBxYNUKD1CuZ2VHg,JJUN12,395,366,327,False,False,False,True
MASTER,SVWoqluAYDb9zybo8aQWoLuRFN1qGOXs0LXaG8_aCtjUSTA,정순이,395,410,337,False,False,False,False
MASTER,O3TKdoZMgaNzDqrPonXbB-dYfIyVFzGYa0fawM3EgUs-hug,아삭아삭아삭,395,105,82,False,False,False,True
MASTER,LsAT8ilvFZpnVBAV9kzYGv_Qrvy4xW0mZ9R_U_zMYx-sDV8,PERFECT NJ,394,107,87,False,False,False,True
MASTER,sRVkhvAcjkjNe8OABd1YWZATRbysJh1-p_TPWR4xWuUKNjA,cs 쩝쩝충,394,325,242,False,False,True,False
MASTER,eO0Zsj3MDPpSb-T736oyGyFfBYfAAmc9vZuypgL-oUkHRQM,내가좀더잘해볼겡,393,661,605,False,False,False,False
MASTER,oHbfcQr290ZUohstcMEUCR9XEmbvLypiPX7GDZ6iwzhB2N0,다음포경은나야,393,822,840,False,False,True,False
MASTER,Ceihgq-nvPK7O5_tZcyhZKykyVjTHyA5PdksJW1vBjIR9A,비비고비비고,393,346,265,False,False,False,True
MASTER,XPPk5_YYj9ybuuGFWpc1p8H5-HdvKRcnO9Ulp6HQK1uVceI,아이타이,393,309,241,False,False,False,False
MASTER,agU4TgQtpHT26h3pA9ePXIaLIhmKOnKWKAROvSIL21b6Dg,똥쓰레기컴퓨터,393,304,279,False,False,False,False
MASTER,PMdqwKI6Y2Ew_kGWVtbcczorjRL7mnN4ObfNzR0l2BB2Zw,니만노련다,392,790,748,False,False,False,False
MASTER,X25JyILgI1mjnZdhPnrZHHANGP4zpDpeAkqJAJ_gDIprtp4,시베리안허슬키,392,1098,1081,True,False,False,True
MASTER,_5ygoGFkC5fkAn2iqzP2wrqnYYeeFWWgIEgQeRPPwU4IvWs,UOT JayJ,391,214,182,False,False,False,False
MASTER,dDjExRJOPX07iCGBKoew_BguaP88MGUVA8fiABUq7Hivoik,Jo BoA Fans,391,446,441,False,False,False,False
MASTER,T35aDzaXWZXKhbfg-funS_3OhqI0o_f_KBjnzml7bzrzsA,gets hooked,389,731,675,False,False,True,False
MASTER,M5EbXxmYxOY8Wz2X3Nu6ePDzI0hZwOmvjohqgHzsgiiTMs0,그마달고롤접음,389,187,86,False,False,False,False
MASTER,ZSCjyuansmZQM14t_Y6fThhZ1IaziqxDPXRMAQBypzlg21E,이성조,389,846,810,True,False,False,True
MASTER,DTWHT3PlAGRIKlH_5GaEoqTCN32_FrvaZyxEWyJEcplfiH8,노란원숭이1,389,129,96,False,False,False,False
MASTER,RJOzMvP3TqtrK0M_stTZnvjKBO3R7sLfYPpqbb66Jk5qpH0,haburu23,389,223,236,False,False,False,False
MASTER,RI2mPWYhvm2Vo0BGJsqHR7ARYnxi6GIeBSdN-FXFN3FA69w,Motiive,389,541,490,False,False,True,False
MASTER,yU99nmqth1qL5pNvgf6T32h4nqfG9i3T9TY1Fz4cA_eHGw,바루스 유저,389,552,495,False,False,False,False
MASTER,BetWuQILZx_Kocpka5dkGA5bYLmbhgp_hXBHXBnCfHprtQ,푸루루링,389,550,512,False,False,True,False
MASTER,A3kV3QMgL_ZhNuk28U58W9PDr2baiODAqzc-SsIgEsjmJA,njzz,388,178,135,False,False,False,False
MASTER,gaO9Swpa_1iL77_RJTFjjCwP9_Ax-e8Fhq28GccNRVqkYRY,조용하게 살래요,388,311,271,False,False,False,False
MASTER,G_KzyWrGY6TImWN2dj6tYsEm3x8SVOPv7QICVlJhM1B4AuQ,나는 고기다,388,152,146,False,False,False,False
MASTER,IEOeqMqRDpq_Bc9uCq5e-lhS9rEIe7bHD280utOx2uxTuw,혜지와 동급,387,292,266,False,False,False,True
MASTER,dk9_sxuPwt_pVWGxY3ztO0szI73C6QO-5kdbGeCXl6rJMp0,트와이스 채영잉,387,418,318,False,False,False,False
MASTER,a1UxtXy2THJ8IFCRNVr-_hVFT9y2B9TMtDqRxifWk-zo0WA,도전자도전하는자,387,332,275,False,False,False,False
MASTER,178cTlAj9oNglARawI8eO_DSS_JSJmaKg9wszp6FwPfJ8Tk,리틀스트롱서폿,386,652,620,False,False,True,False
MASTER,mygbt0a0wOKIl8_Qqc4bFco8UB9fZMIc7fsBsEgYpF7SDw,술 사,386,527,429,True,False,False,True
MASTER,DofA6XWBU-sysK5EK6k1-LCKBE4lp2TXbYYKJZA3IwFlkrU,퇴근언제하지,386,161,129,False,False,False,False
MASTER,nUo7zMwP9bodjeu62IjxF2BOs0NasBJMgqWLkx5P3N8M4Q,예 진,385,229,182,False,False,False,False
MASTER,x-nx_J6U5rD54U20GCFk3UelRvzhViYtvqBBB-_nw4Liivc,행복하자고제발,385,344,297,False,False,False,True
MASTER,QQsLZObcPiEjqVhMmEB6x7ol7_mHH50s7ncFuRfbnVY1ANA,HoooTt,385,788,755,False,False,True,False
MASTER,D5fL7Q1haqOfDD-gtzzUadTN8qGvEbPDE-YS8T_POORk8g,YYYYYXXX,385,59,27,False,False,False,True
MASTER,lK0gZ2Ju3aRFJD3m_mK0-g2DMrgB0uT6bXSFyK8YCaeIzw,Lactea Rx,384,462,399,False,False,False,False
MASTER,jGqjWYCSr2M8tAqtIDDRzAKwIb0lI_aIpbZPV3z0aUDoq34,나처러엄,384,455,432,False,False,False,True
MASTER,ElK1aNwq0YmuGi2-HiJKP6HiQ761qomAFKZ-GKRQt4bqiu4,왜 울고있는거야,384,134,118,False,False,False,True
MASTER,lw1cZZTxkkX6W0ZURwRAzKraVQu__2uaQVhZQ1gHAaEN6EU,IlIiillIiiI,383,404,320,False,False,True,False
MASTER,Bcj-b555CaoVRAARdWbm57INcquzRz853X05EqftoD0glg,N1chts,382,196,147,False,False,True,False
MASTER,mXDRVgNKfnVJyIHwvldoEle0MlSE9G_sAZrcn-UNcZp-pw,빠르게  순보,381,91,89,False,False,True,False
MASTER,b-v8GwpdRGfp0e3XtQTCqJ10c4_b4J6g9XotzRzT52o2CJ4,구지곽,381,1064,1040,False,False,False,False
MASTER,S3IxxYO4CBMk4K0X-QkVAKePIeSORjmy-QewdV8_opHfp6c,qweqwrtqetgsz,381,203,137,False,False,False,False
MASTER,-PVkoY_5Le6NV-8he3zbY05YOozFe9bJvUTKKPmk1mk7keY,Pray continue,379,138,101,False,False,False,False
MASTER,jZQ9JeDWn8K1c5VQTZ0BwCVoLidWOaykJfqhbG-aMfq1ECY,choujiao,379,676,665,False,False,False,False
MASTER,JT8EIlHtc3OYEbxoHccrp21AmxHmqARQSS18y-lFCh8NewU,머리가 뿡,378,812,803,True,False,False,False
MASTER,ye7gZ3zE-Dv7iBXSEr7fz4ge6wXYsuyuv81CbR3qT50Z3w,SasgodZZ,377,174,102,False,False,False,False
MASTER,lpJyUi4JqnPJYRHhRvF5tn-XTlfCXGxUNDw1sZ9v267-yqU,나는개선할것이다,377,842,851,True,False,False,True
MASTER,4szpLbW1AZenc1_tM_bM6ry18Ulr2UkjLD5OGKYE6LVk2M8,Helenfans,375,563,561,False,False,True,False
MASTER,GEVSUtAlieltxLmPBUHOQGLhgjOJb07x6eSZC-FUq3334fM,절대 무적l,375,293,253,False,False,True,False
MASTER,d_hipIY_kd9NfNbTy2yOi0RJCDTyS3MHe2ohrfJM4CAxi4A,wanzhoukaoyu,375,1235,1235,False,False,False,False
MASTER,jb5Jbauwbn0fREsSVaoo4QE62f1xduahblYYTHMGsniJmc0,xiao qian dai,375,965,942,True,False,False,False
MASTER,7ti06TWD9N_UnwrxWJZfhNMgBmZ4Ep8-28xnC3-pU3nZI7s,부웅어어빠앙,373,230,146,False,False,False,False
MASTER,_sIegpsuLrhvTOmgYpkLkh0jIsT16w-7Kb0WF_fy7KZ1SEo,불다야제맛,373,276,214,True,False,False,True
MASTER,-LWSX8CUbpSp3mOJVR-7n0q0iKqrQUph-AEK1cD54-KDDgA,9 밍,373,181,151,False,False,False,False
MASTER,p3bTcl_Ft1MDVfE5wj6UQ4ibFpOApc-n4Mhr6rGvfMZf6ts,익산쉬바나,372,240,173,False,False,False,False
MASTER,9E2rB-B0XPAuV0CPgWwWTOL58m8QbIibBDo3z_7uBFo6FlU,kallout,372,549,567,False,False,True,False
MASTER,p5QRXh6td3JM8KsFDvp1iI0AkdLcg5hd8WukUczt0kTyvGM,갱슥22,372,148,66,True,False,False,False
MASTER,VZnRMYRHv-rQXfmyrDhw9q1sfO93zyJsV3w9V2ZcSIDk9zE,The Anecdote OOO,371,666,600,False,False,False,False
MASTER,LCJKbKyJeIdmHhXHYQVJ2TcTp0AueP5Qrfti9nbi6rajsxg,LunaLina,370,572,541,False,False,True,False
MASTER,ebYl982Ghkhreh_rHIhV2m2zT6voUNBeebR-kHNvqFxo2A,82인분 변정현,370,410,356,False,False,True,False
MASTER,j2Cz9nM55sOD6rKY8LIL6GVOOyxzaWeedN7_vj15Y7hWBqA,권기문,369,232,157,False,False,False,False
MASTER,qujkEuJoxOFe7KLCWOLwjcMVvnRxSTjgGpQYQfMeQQT_NS0,Once0again,369,874,926,True,False,False,False
MASTER,DKX6rmEQnUudXCQJuZrD4puKGD2sP5NDYR5WK17kRWflQgo,Checkles,369,1313,1251,False,False,False,False
MASTER,OQYseVi7IvUmSkgNIwlwEVV3JP-IJrIKUlgmwXpqV-Zqhws,이 커,369,286,257,False,False,False,False
MASTER,zJT3qXa0MM4W1xnG3NrRBDusR5pEcTYpxGZEy2ChIQQLXlY,Garveyfans9,369,861,778,True,False,True,False
MASTER,ue6Na4PrpTNpOgH5AtjW-k-2d3msnVejet_TlQ-gx44TtYk,Super Wanyue,368,424,344,False,False,False,False
MASTER,qUH_iOlEKW4chiHLekP4r6oferKq7RpjjdVbLmRdAg7gkRM,beiqiaofeng,368,286,208,True,False,False,False
MASTER,MJf78Dc7lxao6Hh8UWCQ6EnZzBfYP26B0vogchAASskCxp0,개구리중사바로로,368,1448,1435,False,False,True,False
MASTER,uebaOa4_2T2XZhIojof8NxBQXRAodLGYyAdAb2DvFuMgCIQ,오빠 수기 스타일,368,1022,1009,False,False,False,False
MASTER,biV0BO-jmhHDevxXvzzCGF6h8sClR94VmU-ugwe6LwKElso,Suzum1ya Haruhi,367,364,336,False,False,False,False
MASTER,VgnRGtiu0lssQfA6KpSPYWXu1K90YvQAc1TJEKFUmrqWZg,호성이,366,515,508,False,False,False,True
MASTER,gbBmxvwPB91RiXfrm9Z-H3_cX_G6Vv_Y_rY8trPgCKvjzN4,eign,366,178,93,False,False,False,False
MASTER,RATGd3n00nanO-OzOddKNFUAV2m17Js7KtMZxlYoT5g_dQM,DgodD,366,66,40,False,False,True,False
MASTER,rkPnoxyOuSwMYBCUqqZoiP8veB0QUEkMDKmeZ2XsGgEDRw,더높은곳으로비상,366,906,872,False,False,True,False
MASTER,vKc6Jv6ae2lZLJvxgjLGJ5gCkk8ZNEkU9_H9TneoOtN0QBw,정상에오를사람,365,452,419,False,False,False,False
MASTER,icz66gSqChcUWPUfIx9Wht5HmdraeW5YiFpvUo1bp-WmHw,시 임,365,108,128,False,False,False,False
MASTER,z7UcLN5X9paVtysyGUtSQG8BtKXdKzUhatDOE78xdsOuoCk,심심풀이 여신,365,922,847,False,False,True,False
MASTER,T4n3S-sue5N5z1Brn2ZUvkfSZXkeF5Part79rZ0U9BkkZlM,팀 동료 차이,365,479,478,False,False,True,True
MASTER,6afiWRLTAJlgjaD7jBVDUJOrH67c3ASHiGZFgkfpRp9_mg,낳고보니김형섭,364,672,629,False,False,False,False
MASTER,Fo-8jKa7R7ZGWsZHOCf4P4GTdFXUPT56QrH6xn67ChuNaGQ,끝나지 않은 투전,364,557,473,False,False,True,False
MASTER,1tt4Ba-s9FsWcJSV86u9MSh4WY8avQq6-iDMXd4zY-uxNA,치킨요원,363,252,223,False,False,False,False
MASTER,Yxrssn7Df9jqPB1Z3JZ9kIegHXLYDViNGRDT6gClLPVwxOM,Wohuzzz,363,213,131,False,False,True,True
